"General: temporary hold of a type not belonging to the other T15xx categories","General: retinere temporara a unui tip care nu apartine celorlalte categorii T15xx","module","Magento_Paypal"
"Gift Certificate Payment: purchase of Gift Certificate","Plata certificat cadou: achizitionate certificat cadou","module","Magento_Paypal"
"Gift Certificate Redemption","Rascumparare certificat cadou","module","Magento_Paypal"
"Hidden Virtual PayPal Debit Card Transaction","Tranzactie virtuala ascunsa prin cardul de debit PayPal","module","Magento_Paypal"
"Hold for Dispute Investigation","Retinere pentru investigatii contestatie","module","Magento_Paypal"
"Incentive","Stimulent","module","Magento_Paypal"
"Mass Pay Payment","Plata in masa","module","Magento_Paypal"
"Merchant Referral Bonus","Bonus sesizare comerciant","module","Magento_Paypal"
"Mobile Payment (made via a mobile phone)","Plata telefonica (prin telefonul mobil)","module","Magento_Paypal"
"Negative Balance","Bilant negativ","module","Magento_Paypal"
"Open Authorization","Autorizatie deschisa","module","Magento_Paypal"
"PayPal Balance Manager function of PayPal account","Functie manager bilant PayPal a contului PayPal","module","Magento_Paypal"
"PayPal Buyer Warranty Bonus","Bonus PayPal pentru certificatul de garantie al clientului","module","Magento_Paypal"
"PayPal Debit Card Cash Advance","Avans card de debit PayPal","module","Magento_Paypal"
"PayPal Debit Card Withdrawal from ATM","Retragere ATM card de debit PayPal","module","Magento_Paypal"
"PayPal Protection Bonus","Bonus Protectie PayPal","module","Magento_Paypal"
"Payment Refund initiated by merchant","Restituire plata initiata de comerciant","module","Magento_Paypal"
"Points Incentive Redemption","Rascumparare puncte stimulent","module","Magento_Paypal"
"Postage Payment to either USPS or UPS","Plata expediere prin posta catre USPS sau UPS","module","Magento_Paypal"
"Preapproved Payment (BillUser API, either sent or received","Plata pre-aprobata (BillUser API, trimis sau primit)","module","Magento_Paypal"
"Reauthorization","Reautorizare","module","Magento_Paypal"
"Reimbursement of Chargeback","Despagubire stornare","module","Magento_Paypal"
"Reversal","Inversare","module","Magento_Paypal"
"Reversal of General Account Hold","Inversare a retinerii generale a contului","module","Magento_Paypal"
"Reversal of Points Usage","Inversare utilizare puncte","module","Magento_Paypal"
"Reversal of hold for Dispute Investigation","Inversarea retinerii pentru investigatii ale contestatiilor","module","Magento_Paypal"
"Reward Voucher Redemption","Rascumparare bon rasplata","module","Magento_Paypal"
"Settlement Consolidation","Consolidare acord","module","Magento_Paypal"
"Subscription Payment, either payment sent or payment received","Plata abonare, plata trimisa sau plata primita","module","Magento_Paypal"
"User-initiated Currency Conversion","Conversie moneda initiata de utilizator","module","Magento_Paypal"
"Virtual PayPal Debit Card Transaction","Tranzactie virtuala card de debit PayPal","module","Magento_Paypal"
"Virtual Terminal Payment","Plata terminal virtuala","module","Magento_Paypal"
"Void","Anulare","module","Magento_Paypal"
"WorldLink Withdrawal","Retragere WorldLink","module","Magento_Paypal"
"eBay Auction Payment","Palta licitatie eBay","module","Magento_Paypal"
"The PayPal certificate file is empty.","Fisierul certificatului PayPal este gol.","module","Magento_Paypal"
"Header (center)","Antet (centru)","module","Magento_Paypal"
"Sidebar (right)","Bara laterala (dreapta)","module","Magento_Paypal"
"Near PayPal Credit checkout button","Butonul apropiat de checkout credit PayPal.","module","Magento_Paypal"
"--Please Select--","-- Selectati --","module","Magento_Paypal"
"Daily","Zilnic","module","Magento_Paypal"
"Every 3 days","La fiecare 3 zile","module","Magento_Paypal"
"Every 7 days","La fiecare 7 zile","module","Magento_Paypal"
"Every 10 days","La fiecare 10 zile","module","Magento_Paypal"
"Every 14 days","La fiecare 14 zile","module","Magento_Paypal"
"Every 30 days","La fiecare 30 zile","module","Magento_Paypal"
"Every 40 days","La fiecare 40 zile","module","Magento_Paypal"
"No Logo","Fara logo","module","Magento_Paypal"
"Yes (PayPal recommends this option)","Da (PayPal recomanda aceasta optiune)","module","Magento_Paypal"
"Created billing agreement #%1.","Se creeaza acordul de facturare #%1.","module","Magento_Paypal"
"We can't create a billing agreement for this order.","Nu se poate crea un acord de facturare pentru aceasta comanda.","module","Magento_Paypal"
"Pending PayPal","PayPal in asteptare","module","Magento_Paypal"
"PayPal Reversed","PayPal inversat","module","Magento_Paypal"
"PayPal Canceled Reversal","Inversare PayPal anulata","module","Magento_Paypal"
"Error","Eroare","module","Magento_Paypal"
"Billing Agreement","Acord de facturare","module","Magento_Paypal"
"Please Select","Selectati","module","Magento_Paypal"
"Customer","Client","module","Magento_Paypal"
"Created At","Creat la","module","Magento_Paypal"
"Updated At","Actualizat la","module","Magento_Paypal"
"Not sure what PayPal payment method to use? Click","Nu sunteti decis asupra modalitatii de plata PayPal pe care sa o folositi? Click","module","Magento_Paypal"
"here","aici","module","Magento_Paypal"
"to learn more.","pentru mai multe.","module","Magento_Paypal"
"Important:","Important:","module","Magento_Paypal"
"To use PayPal Payments Advanced, you must configure your PayPal Payments Advanced account on the PayPal website.","Pentru folosirea platilor avansate PayPal, trebuie sa va configurati contul de plati avansate PayPal pe website-ul PayPal.","module","Magento_Paypal"
"Once you log into your PayPal Advanced account, navigate to the Service Settings - Hosted Checkout Pages - Set Up menu and set the options described below","Odata conectat la contul avansat PayPal, mergeti la Setari Servicii - Pagini checkout gazduite - Setare meniu si setati optiunile descrise mai jos","module","Magento_Paypal"
"To use PayPal Payflow Link, you must configure your PayPal Payflow Link account on the PayPal website.","Pentru a folosi link-ul pentru debitul de plata PayPal, trebuie sa va configurati contul link al debitului de plata PayPal pe website-ul PayPal.","module","Magento_Paypal"
"Once you log into your PayPal Payflow Link account, navigate to the Service Settings - Hosted Checkout Pages - Set Up menu and set the options described below","Odata conectat la contul Link Palta Debit PayPal, mergeti la Setari Servicii - Pagini Checkout Gazduite - Setare meniu si setati optiunile descrise mai jos","module","Magento_Paypal"
"Billing Agreement #","Acord facturare #","module","Magento_Paypal"
"Agreement Information","Informatii acord","module","Magento_Paypal"
"Reference ID:","ID referinta:","module","Magento_Paypal"
"Status:","Status:","module","Magento_Paypal"
"Created:","Creat:","module","Magento_Paypal"
"Updated:","Actualizat:","module","Magento_Paypal"
"Payment Method:","Modalitate plata:","module","Magento_Paypal"
"Order #","Comanda #","module","Magento_Paypal"
"Date","Data","module","Magento_Paypal"
"Ship To","Livrare la","module","Magento_Paypal"
"Order Status","Status comanda","module","Magento_Paypal"
"View Order","Vizualizare Comanda","module","Magento_Paypal"
"Back to Billing Agreements","inapoi la acordurile de facturare","module","Magento_Paypal"
"Payment Method","Modalitate de plata","module","Magento_Paypal"
"View","Vizualizare","module","Magento_Paypal"
"There are no billing agreements yet.","Nu exista inca acorduri de facturare","module","Magento_Paypal"
"New Billing Agreement","Acord de facturare nou","module","Magento_Paypal"
"You will be redirected to the payment system website.","Veti fi redirectionat la website-ul de plati sistem","module","Magento_Paypal"
"-- Please Select --","-- Selectati --","module","Magento_Paypal"
"Create...","Creati...","module","Magento_Paypal"
"Your credit card will be charged for","Din cardul dumneavoastra de credit de va retrage suma","module","Magento_Paypal"
"Your billing agreement # is:","Acordul dumneavoastra de facturare # este:","module","Magento_Paypal"
"Shipping Method","Modalitate livrare","module","Magento_Paypal"
"Please select a shipping method...","Selectati o modalitate de livrare...","module","Magento_Paypal"
"Update Shipping Method","Actualizare modalitate de livrare","module","Magento_Paypal"
"Sorry, no quotes are available for this order right now.","Ne pare rau, momentan, nici o mentiune nu este disponibila pentru aceasta comanda.","module","Magento_Paypal"
"Shipping Address","Adresa de livrare","module","Magento_Paypal"
"Edit","Editare","module","Magento_Paypal"
"Buy now with PayPal","Cumparati acum cu PayPal","module","Magento_Paypal"
"Edit Payment Information","Modificati Informatii plata","module","Magento_Paypal"
"Items in Your Shopping Cart","Articole in cosul dumneavoastra de cumparaturi","module","Magento_Paypal"
"Edit Shopping Cart","Editare cos de cumparaturi","module","Magento_Paypal"
"Place Order","Plaseaza comanda","module","Magento_Paypal"
"Submitting order information...","Se trimit informatiile comenzii...","module","Magento_Paypal"
"Item","Articol","module","Magento_Paypal"
"Price","Pret","module","Magento_Paypal"
"Qty","Cantitate","module","Magento_Paypal"
"Subtotal","Subtotal","module","Magento_Paypal"
"Please update order data to get shipping methods and rates","Actualizati informatiile comenzii pentru a obtine modalitatile de plata si ratele","module","Magento_Paypal"
"or","sau","module","Magento_Paypal"
"Checkout with PayPal","Checkout cu PayPal","module","Magento_Paypal"
"Please do not refresh the page until you complete payment.","Nu reimprospatati pagina inainte de a finaliza plata.","module","Magento_Paypal"
"You will be required to enter your payment details after you place an order.","Vi se vor solicita detaliile de plata dupa ce veti plasa o comanda","module","Magento_Paypal"
"Continue","Continuati","module","Magento_Paypal"
"Additional Options","Optiuni suplimentare","module","Magento_Paypal"
"-- Please Select Billing Agreement--","-- Selectati Acordul de Facturare --","module","Magento_Paypal"
"Acceptance Mark","Marca de accept","module","Magento_Paypal"
"What is PayPal?","Ce este PayPal?","module","Magento_Paypal"
"Sign a billing agreement to streamline further purchases with PayPal.","Semnati un acord de facturare la directia de viitoare achizitii cu PayPal.","module","Magento_Paypal"
"Sorry, something went wrong.","Ne pare rau, a avut loc o eroare.","module","Magento_Paypal"
"Sorry, something went wrong. Please try again later.","Ne pare rau, a avut loc o eroare. incercati din nou mai tarziu.","module","Magento_Paypal"
"Merchant Location","Locatie comerciant","module","Magento_Paypal"
"Merchant Country","#ERROR!","module","Magento_Paypal"
"If not specified, Default Country from General Config will be used","Daca nu este specificat , va fi utilizata tara Implicita din Configuratie Generala","module","Magento_Paypal"
"PayPal All-in-One Payment Solutions&nbsp;&nbsp;<i>Accept and process credit cards and PayPal payments.</i>","Solutii de plata toate intr-unul PayPal&nbsp;&nbsp;<i> Acceptati si procesati cardurile de credit si platile PayPal.</i>","module","Magento_Paypal"
"Choose a secure bundled payment solution for your business.","Alegeti o solutie de plata pachet sigura pentru afacerea dumneavoastra.","module","Magento_Paypal"
"Payments Pro and Express Checkout","Plati Pro si Checkout Expres","module","Magento_Paypal"
"Basic Settings - PayPal Payments Pro","Setari de baza - Plati Pro PayPal","module","Magento_Paypal"
"PayPal Payment Gateways","Gateway-uri plata PayPal","module","Magento_Paypal"
"Process payments using your own internet merchant account.","Procesati platile folosind propriul dumneavoastra cont de comerciant pe internet.","module","Magento_Paypal"
"PayPal Express Checkout","Checkout Expres PayPal","module","Magento_Paypal"
"Add another payment method to your existing solution or as a stand-alone option.","Adaugati o alta modalitate de plata la solutia existenta sau ca optiune de sine statatoare.","module","Magento_Paypal"
1,1,"module","Magento_Paypal"
"Accept payments with a completely customizable checkout page.","Acceptati plati cu o pagina de checkout care poate fi personalizata complet.","module","Magento_Paypal"
"PayPal Payment Solutions","Solutii de plata PayPal","module","Magento_Paypal"
"Express Checkout","Checkout Expres","module","Magento_Paypal"
"Add PayPal as an additional payment method to your checkout page.","Adaugati PayPal ca modalitate suplimentara de plata la pagina dumneavoastra de checkout.","module","Magento_Paypal"
"Required PayPal Settings","Setari Necesare PayPal","module","Magento_Paypal"
"Email Associated with PayPal Merchant Account","Email asociat cu Contul de Comerciant PayPal","module","Magento_Paypal"
"<a href=""http://www.magentocommerce.com/paypal"">Start accepting payments via PayPal!</a>","<a href=""http://www.magentocommerce.com/paypal"">incepeti acceptarea platilor prin PayPal!</a>","module","Magento_Paypal"
"Don't have a PayPal account? Simply enter your email address.","Nu aveti un cont PayPal? Introduceti adresa dumneavoatrsa de email aici.","module","Magento_Paypal"
"API Authentication Methods","Modalitati autentificare API","module","Magento_Paypal"
"API Username","Nume utilizator API","module","Magento_Paypal"
"API Password","Parola API","module","Magento_Paypal"
"Get Credentials from PayPal","Obtineti credentiale de la PayPal","module","Magento_Paypal"
"Sandbox Credentials","Credentiale Sandbox","module","Magento_Paypal"
"Sandbox Mode","Mod Sandbox","module","Magento_Paypal"
"API Uses Proxy","API utilizeaza Proxy","module","Magento_Paypal"
"Proxy Host","Gazda Proxy","module","Magento_Paypal"
"Proxy Port","Port Proxy","module","Magento_Paypal"
"Enable this Solution","Activati aceasta solutie","module","Magento_Paypal"
"Enable PayPal Credit","Activati creditul PayPal","module","Magento_Paypal"
"PayPal Express Checkout lets you give customers access to financing through PayPal Credit&#174; - at no additional cost to you.
  You get paid up front, even though customers have more time to pay. A pre-integrated payment button lets customers pay quickly with PayPal Credit&#174;.
  <a href=""https:/www.paypal.com/webapps/mpp/promotional-financing"" target=""_blank"">Learn More</a>","Checkout Expres PayPal va permite sa dati acces clientilor la finantare prin Creditul PayPal&#174; - fara costuri suplimentare pentru dumneavoastra.
  Sunteti platit in avans, desi clientii au mai mult timp la dispozitie pentru efectuarea platii. Un buton de plata pre-integrata permite clientilor sa plateasca rapid cu Creditul PayPal&#174;.
  <a href=""https:/www.paypal.com/webapps/mpp/promotional-financing"" target=""_blank"">Mai multe</a>","module","Magento_Paypal"
"Advertise PayPal Credit","Promovati Creditul PayPal","module","Magento_Paypal"
"<a href=""https:/financing.paypal.com/ppfinportal/content/whyUseFinancing"" target=""_blank"">Why Advertise Financing?</a><br/>
  <strong>Give your sales a boost when you advertise financing.</strong><br/>PayPal helps turn browsers into buyers with financing
  from PayPal Credit&#174;. Your customers have more time to pay, while you get paid up front a€“ at no additional cost to you.
  Use PayPala€™s free banner ads that let you advertise PayPal Credit&#174; financing as a payment option when your customers check out with PayPal.
  The PayPal Advertising Program has been shown to generate additional purchases as well as increase consumer's average purchase sizes by 15%
  or more. <a href=""https:/financing.paypal.com/ppfinportal/content/forrester"" target=""_blank"">See Details</a>.","<a href=""https:/financing.paypal.com/ppfinportal/content/whyUseFinancing"" target=""_blank"">De ce sa promovati finantarea?</a><br/>
  <strong>Acordati un impuls vanzarilor dumneavoastra atunci cand promovati finantarea.</strong><br/>PayPal ajuta la transformarea browser-elor in cumparatori cu finantare
  de la Credit PayPal&#174;. Clientii dumneavoastra vor avea mai mult timp la dispozitie pentru plata, in timp ce dumneavoastra sunteti platit in avans a€“fara costuri suplimentare.
  Utilizati reclamele-banner gratuite PayPala€™s care va permit sa promovati Creditul PayPal&#174; finantarea ca optiune de plata atuci cand clientii dumneavoastra efectueaza checkout cu PayPal.
  Programul de promovare PayPal a dovedit generarea de achizitii suplimentare, precum si cresterea mediei de achizitie a clientulor cu 15%
  sau mai mult. <a href=""https:/financing.paypal.com/ppfinportal/content/forrester"" target=""_blank"">Mai multe detalii</a>.","module","Magento_Paypal"
"Publisher ID","ID Editor","module","Magento_Paypal"
"Required to display a banner","Este necesara afisarea unui banner","module","Magento_Paypal"
"Get Publisher ID from PayPal","Obtineti ID de Editor de la PayPal","module","Magento_Paypal"
"Home Page","Pagina Principala","module","Magento_Paypal"
"Display","Afisare","module","Magento_Paypal"
"Position","Pozitie","module","Magento_Paypal"
"Size","Marime","module","Magento_Paypal"
"Catalog Category Page","Pagina categorie catalog","module","Magento_Paypal"
"Catalog Product Page","Pagina produs catalog","module","Magento_Paypal"
"Checkout Cart Page","Pagina cos de checkout","module","Magento_Paypal"
"Basic Settings - PayPal Express Checkout","Setari de baza - Checkout Expres PayPal","module","Magento_Paypal"
"Title","Titlu","module","Magento_Paypal"
"It is recommended to set this value to ""Magento_Paypal"" per store views.","Se recomanda setarea valorii la ""Magento_Paypal"" pentru vizualizarile de magazin.","module","Magento_Paypal"
"Sort Order","Sortare comanda","module","Magento_Paypal"
"Payment Action","Actiune de plata","module","Magento_Paypal"
"Display on Product Details Page","Afisati pe pagina de detalii a produsului","module","Magento_Paypal"
"Authorization Honor Period (days)","Perioada de onoare autorizatie (zile)","module","Magento_Paypal"
"Specifies what the Authorization Honor Period is on the merchanta€™s PayPal account. It must mirror the setting in PayPal.","Specifica care este Perioada de onoare pentru autorizatie pe contul PayPal al comerciantuluia€™s. Trebuie sa reflecte setarea din PayPal.","module","Magento_Paypal"
"Order Valid Period (days)","Perioada valida comanda (zile)","module","Magento_Paypal"
"Specifies what the Order Valid Period is on the merchanta€™s PayPal account. It must mirror the setting in PayPal.","Specifica care este Perioada valida de comanda pe contul PayPal al comerciantuluia€™s. Trebuie sa reflecte setarea din PayPal.","module","Magento_Paypal"
"Number of Child Authorizations","Numar de autorizatii secundare","module","Magento_Paypal"
"The default number of child authorizations in your PayPal account is 1. To do multiple authorizations please contact PayPal to request an increase.","Numarul implicit de autorizatii secundare in contul dumneavoastra PayPal este de 1. Pentru crearea de autorizatii multiple, contactati PayPal pentru solicitarea unei cresteri.","module","Magento_Paypal"
"Advanced Settings","Setari avansate","module","Magento_Paypal"
"Display on Shopping Cart","Afisati in cosul de cumparaturi","module","Magento_Paypal"
"Also affects mini-shopping cart.","Afecteaza si mini-cosul de cumparaturi.","module","Magento_Paypal"
"Payment Applicable From","Plata aplicabila din","module","Magento_Paypal"
"Countries Payment Applicable From","#ERROR!","module","Magento_Paypal"
"Debug Mode","Mod depanare","module","Magento_Paypal"
"Enable SSL verification","Activati verificarea SSL","module","Magento_Paypal"
"Transfer Cart Line Items","Transferati articole cos","module","Magento_Paypal"
"Transfer Shipping Options","Transferati optiuni de livrare","module","Magento_Paypal"
"If this option is enabled, customer can change shipping address and shipping method on PayPal website. In live mode works via HTTPS protocol only.","Daca aceasta optiune este activata, clientul poate schimba adresa si modalitatea de livrare pe website-ul PayPal. in modulul live, functioneaza numai prin protocoale HTTPS.","module","Magento_Paypal"
"Notice that PayPal can handle up to 10 shipping options. That is why Magento will transfer only first 10 cheapest shipping options if there are more than 10 available.","Observati ca PayPal poate suporta pana la 10 optiuni de livrare. De aceea Magento va transfera numai cele mai ieftine 10 optiuni de livrare, daca exista mai mult de 10 optiuni disponibile.","module","Magento_Paypal"
"Shortcut Buttons Flavor","Caracteristica buton de scurtatura","module","Magento_Paypal"
"Enable PayPal Guest Checkout","Activati Checkout Vizitator PayPal","module","Magento_Paypal"
"Ability for buyer to purchase without PayPal account.","Posibilitatea clientului de a achizitiona fara cont PayPal.","module","Magento_Paypal"
"Require Customer's Billing Address","Solicitati adresa de facturare a clientului.","module","Magento_Paypal"
"This feature needs be enabled first for the merchant account through PayPal technical support.","Aceasta caracteristica trebuie sa fie activata intai pentru contul comerciantului prin suport tehnic PayPal.","module","Magento_Paypal"
"Billing Agreement Signup","inscriere pentru acord de facturare","module","Magento_Paypal"
"Whether to create a billing agreement, if there are no active billing agreements available.","Se poate crea un acord de facturare daca nu sunt acorduri active de facturare disponibile.","module","Magento_Paypal"
"Merchants need to apply to PayPal for enabling billing agreements feature. Do not enable this option until PayPal confirms that billing agreements are enabled for your merchant account.","Comerciantii trebuie sa aplice pentru PayPal pentru activarea caracteristicii de acorduri de facturare. Nu activati aceasta optiune inainte ca PayPal sa confirme ca acordurile de facturare sunt activate pentru contul dumneavoastra de comerciant.","module","Magento_Paypal"
"Skip Order Review Step","Omiteti pasul de Revizuire Comanda","module","Magento_Paypal"
"PayPal Billing Agreement Settings","Setari Acord de Facturare PayPal","module","Magento_Paypal"
"Enabled","Activat","module","Magento_Paypal"
"Will appear as a payment option only for customers who have at least one active billing agreement.","Va aparea ca optiune de plata numai pentru clientii care au cel putin un acord activ de facturare.","module","Magento_Paypal"
"Allow in Billing Agreement Wizard","Permiteti expertiza acord de facturare","module","Magento_Paypal"
"Settlement Report Settings","Setari Raport de Reglementare","module","Magento_Paypal"
"SFTP Credentials","Credentiale SFTP","module","Magento_Paypal"
"Login","Conectare","module","Magento_Paypal"
"Password","Parola","module","Magento_Paypal"
"Custom Endpoint Hostname or IP-Address","Nume gazda punct final personalizat sau Adresa IP","module","Magento_Paypal"
"By default it is ""reports.paypal.com"".","Implicit este ""reports.paypal.com"".","module","Magento_Paypal"
"Use colon to specify port. For example: ""test.example.com:5224"".","Utilizati coloana pentru specificarea portului. De exemplu: ""test.example.com:5224"".","module","Magento_Paypal"
"Custom Path","Cale personalizata","module","Magento_Paypal"
"Scheduled Fetching","Accesare programata","module","Magento_Paypal"
"Enable Automatic Fetching","Activati accesare programata","module","Magento_Paypal"
"Schedule","Program","module","Magento_Paypal"
"PayPal retains reports for 45 days.","PayPal stocheaza rapoartele pentru 45 de zile.","module","Magento_Paypal"
"Time of Day","Perioada din zi","module","Magento_Paypal"
"Frontend Experience Settings","Setari experienta interfata","module","Magento_Paypal"
"PayPal Product Logo","Logo produs PayPal","module","Magento_Paypal"
"Displays on catalog pages and homepage.","Afisari pe paginile de catalog si pagina principala.","module","Magento_Paypal"
"PayPal Merchant Pages Style","Stil pagini comerciant PayPal","module","Magento_Paypal"
"Page Style","Stil pagina","module","Magento_Paypal"
"Allowable values: ""paypal"", ""primary"" (default), your_custom_value (a custom payment page style from your merchant account profile).","Valori admise: ""paypal"", ""primary"" (default), your_custom_value (un stil de pagina de plata personalizat din profilul contului de comerciant).","module","Magento_Paypal"
"Header Image URL","URL Imagine Antet","module","Magento_Paypal"
"The image at the top left of the checkout page. Max size is 750x90-pixel. <strong style=""color:red"">https</strong> is highly encouraged.","Imaginea din partea dreapta-sus a paginii de checkout. Marimea maxima de 750x90-pixel. <strong style=""color:red"">https</strong> este recomandata.","module","Magento_Paypal"
"Header Background Color","Culoare fundal antet","module","Magento_Paypal"
"The background color for the header of the checkout page. Case-insensitive six-character HTML hexadecimal color code in ASCII.","Culoarea de fundal pentru antetul de pe pagina de checkout. Cod culoare hexazecimal HTML de 6 cifre si majuscule in ASCII.","module","Magento_Paypal"
"Header Border Color","Culoare chenar antet","module","Magento_Paypal"
"2-pixel perimeter around the header space.","Perimetru de 2-pixeli in jurul spatiului de antet.","module","Magento_Paypal"
"Page Background Color","Culoare fundal pagina","module","Magento_Paypal"
"The background color for the checkout page around the header and payment form.","Culoare fundal pentru pagina de checkout in jurul antetului si formularului de plata.","module","Magento_Paypal"
"Payments Advanced (Includes Express Checkout)","Plati avansate (Include Checkout Expres)","module","Magento_Paypal"
"Accept payments with a PCI-compliant checkout that keeps customers on your site.","Acceptati plati cu un checkout compatibil PCI care retine clientii pe site-ul dumneavoastra.","module","Magento_Paypal"
"Payments Advanced and Express Checkout","Plati avansate si Checkout Expres","module","Magento_Paypal"
"Partner","Partener","module","Magento_Paypal"
"Vendor","Furnizor","module","Magento_Paypal"
"User","Utilizator","module","Magento_Paypal"
"PayPal recommends that you set up an additional User on your account at manager.paypal.com","PayPal recomanda inscrierea unui utilizator suplimentar pe contul dumneavoastra la manager.paypal.com","module","Magento_Paypal"
"PayPal recommends you set up an additional User on your account at manager.paypal.com, instead of entering your admin username and password here. This will enhance your security and prevent service interruptions if you later change your password. If you do not want to set up an additional User, you can re-enter your Merchant Login here.","PayPal recomanda inscrierea unui utilizator suplimentar pe contul dumneavoastra la manager.paypal.com, in locul introducerii unui nume de utilizator cu drepturi de administrator si parola aici. Acest lucru va spori securitatea dumneavoastra si va preveni intreruperile serviciului daca va schimbati parola ulterior. Daca nu doriti sa inscrieti un utilizator suplimentar, puteti reintroduce datele de conectare comerciant aici.","module","Magento_Paypal"
"Test Mode","Mod test","module","Magento_Paypal"
"Use Proxy","Utilizati Proxy","module","Magento_Paypal"
"<a href=""https://financing.paypal.com/ppfinportal/content/whyUseFinancing"" target=""_blank"">Why Advertise Financing?</a><br/>
  <strong>Give your sales a boost when you advertise financing.</strong><br/>PayPal helps turn browsers into buyers with financing
  from PayPal Credit&#174;. Your customers have more time to pay, while you get paid up front a€“ at no additional cost to you.
  Use PayPala€™s free banner ads that let you advertise PayPal Credit&#174; financing as a payment option when your customers check out with PayPal.
  The PayPal Advertising Program has been shown to generate additional purchases as well as increase consumer's average purchase sizes by 15%
  or more. <a href=""https://financing.paypal.com/ppfinportal/content/forrester"" target=""_blank"">See Details</a>.","<a href=""https://financing.paypal.com/ppfinportal/content/whyUseFinancing"" target=""_blank"">De ce sa promovati finantarea?</a><br/>
  <strong>Acordati un impuls vanzarilor dumneavoastra atunci cand promovati finantarea.</strong><br/>PayPal ajuta la transformarea browser-elor in cumparatori cu finantare
  de la Credit PayPal&#174;. Clientii dumneavoastra vor avea mai mult timp la dispozitie pentru plata, in timp ce dumneavoastra sunteti platit in avans a€“ fara costuri suplimentare.
  Utilizati reclamele-banner gratuite PayPala€™scare va permit sa promovati Creditul PayPal&#174; finantarea ca optiune de plata atuci cand clientii dumneavoastra efectueaza checkout cu PayPal.
  Programul de promovare PayPal a dovedit generarea de achizitii suplimentare, precum si cresterea mediei de achizitie a clientulor cu 15%
  sau mai mult. <a href=""https://financing.paypal.com/ppfinportal/content/forrester"" target=""_blank"">Mai multe detalii</a>.","module","Magento_Paypal"
"Basic Settings - PayPal Payments Advanced","Setari de baza - Plati avansate PayPal","module","Magento_Paypal"
"It is recommended to set this value to ""Debit or Credit Card"" per store views.","Se recomanda sa setati valoarea la ""Card de Credit sau Debit"" pe vizualizare de magazin.","module","Magento_Paypal"
"CVV Entry is Editable","Intrarea CVV este editabila","module","Magento_Paypal"
"Require CVV Entry","Silicitati intrare CVV","module","Magento_Paypal"
"Send Email Confirmation","Trimiteti Email de confirmare","module","Magento_Paypal"
"URL method for Cancel URL and Return URL","Modalitate URL pentru Anulare URL si Restituire URL","module","Magento_Paypal"
"Payflow Link (Includes Express Checkout)","Link Debit de Plata (Include Checkout Expres)","module","Magento_Paypal"
"Connect your merchant account with a PCI-compliant gateway that lets customers pay without leaving your site.","Conectati-va contul de comerciant la un gateway complet personalizat care permite clientilor sa plateasca fara a parasi website-ul dumneavoastra.","module","Magento_Paypal"
"Payflow Link and Express Checkout","Link Debit de Plata si Checkout Expres","module","Magento_Paypal"
"Email Associated with PayPal Merchant Account (Optional)","Email asociat cu Contul de Comerciant PayPal (Optional)","module","Magento_Paypal"
"If you do not have multiple users set up on your account, please re-enter your Vendor/Merchant Login here.","Daca aveti utilizatori multipli incrisi pe contul dumneavoastra, reintroduceti datele de conectare la contul de Furnizor/Comerciant aici.","module","Magento_Paypal"
"Enable Payflow Link","Activati link-ul Debit de Plata","module","Magento_Paypal"
"Enable Express Checkout","Activati Checkout Expres","module","Magento_Paypal"
"Basic Settings - PayPal Payflow Link","Setari de baza - Link Debit de Plata PayPal","module","Magento_Paypal"
"Website Payments Pro Hosted Solution","Solutie Plati Pro Gazduite Website","module","Magento_Paypal"
"Accept payments with a PCI compliant checkout that keeps customers on your site.","Acceptati plati cu un checkout compatibil PCI care retine clientii pe site-ul dumneavoastra.","module","Magento_Paypal"
"Payments Pro Hosted Solution","Plati Website Pro Gazduite","module","Magento_Paypal"
"Basic Settings - PayPal Payments Pro Hosted Solution","Setari de baza - Solutie PayPal Plati Pro Gazduite","module","Magento_Paypal"
"It is recommended to set this value to ""PayPal"" per store views.","Se recomanda setarea acestei valori la ""PayPal"" pe vizualizare de magazin.","module","Magento_Paypal"
"Display Express Checkout in the Payment Information step","Afisati Checkout Expres in pasul de Informatii Plata","module","Magento_Paypal"
"Website Payments Pro Hosted Solution and Express Checkout","Solutie Plati Pro Gazduite Website si Checkout Expres","module","Magento_Paypal"
"Basic Settings - PayPal Website Payments Pro Hosted Solution","Setari de baza - Solutie PayPal de Plati Pro Gazduite Website","module","Magento_Paypal"
"Payflow Pro","Pro Debit de Plata","module","Magento_Paypal"
"Connect your merchant account with a fully customizable gateway that lets customers pay without leaving your site.","Conectati-va contul de comerciant la un gateway complet personalizat care permite clientilor sa plateasca fara a parasi website-ul dumneavoastra.","module","Magento_Paypal"
"Basic Settings - PayPal Payflow Pro","Setari de baza - Pro Debit de Plata PayPal","module","Magento_Paypal"
"Credit Card Settings","Setari Card de Credit","module","Magento_Paypal"
"Allowed Credit Card Types","Tipuri Card de Credit permise","module","Magento_Paypal"
"Supporting of American Express cards require additional agreement. Learn more at <a href=""http://www.paypal.com/amexupdate"">http://www.paypal.com/amexupdate</a>.","Acceptarea cardurilor American Express necesita un acord suplimentar. Mai multe detalii la <a href=""http://www.paypal.com/amexupdate"">http://www.paypal.com/amexupdate</a>.","module","Magento_Paypal"
"CVV and AVS Settings","Setari CVV si AVS","module","Magento_Paypal"
